2024-12-14T16:25:12.000Z 2 602484972838 eni-03a5ba858714a7dbe - - - - - - - 1734193512 1734193543 - NODATA
2024-12-14T16:25:44.000Z 2 602484972838 eni-03a5ba858714a7dbe - - - - - - - 1734193544 1734193575 - NODATA
2024-12-14T16:28:34.000Z 2 602484972838 eni-03a5ba858714a7dbe - - - - - - - 1734193714 1734193740 - NODATA
2024-12-14T16:29:47.000Z 2 602484972838 eni-03a5ba858714a7dbe - - - - - - - 1734193787 1734193811 - NODATA
2024-12-14T16:30:50.000Z 2 602484972838 eni-03a5ba858714a7dbe 35.203.210.17 10.0.101.180 54594 1001 6 1 44 1734193850 1734193863 ACCEPT OK
2024-12-14T16:30:50.000Z 2 602484972838 eni-03a5ba858714a7dbe 13.214.173.166 10.0.101.180 0 0 1 1 28 1734193850 1734193863 ACCEPT OK
2024-12-14T16:30:50.000Z 2 602484972838 eni-03a5ba858714a7dbe 194.180.49.218 10.0.101.180 52306 57924 6 1 40 1734193850 1734193863 ACCEPT OK
2024-12-14T16:31:35.000Z 2 602484972838 eni-03a5ba858714a7dbe 194.180.49.218 10.0.101.180 52306 59132 6 1 40 1734193895 1734193896 ACCEPT OK
2024-12-14T16:31:28.000Z 2 602484972838 eni-03a5ba858714a7dbe 139.59.208.44 10.0.101.180 50993 22 6 1 40 1734193888 1734193889 ACCEPT OK
2024-12-14T16:32:30.000Z 2 602484972838 eni-03a5ba858714a7dbe 194.180.49.216 10.0.101.180 52027 32305 6 1 40 1734193950 1734193950 ACCEPT OK
2024-12-14T16:33:17.000Z 2 602484972838 eni-03a5ba858714a7dbe 10.0.101.180 52.217.202.130 22823 443 6 17 1617 1734193997 1734194022 ACCEPT OK
2024-12-14T16:33:17.000Z 2 602484972838 eni-03a5ba858714a7dbe 10.0.1.183 10.0.101.180 48836 123 17 1 76 1734193997 1734194022 ACCEPT OK
2024-12-14T16:33:17.000Z 2 602484972838 eni-03a5ba858714a7dbe 194.180.49.217 10.0.101.180 52202 49180 6 1 40 1734193997 1734194022 ACCEPT OK
2024-12-14T16:33:17.000Z 2 602484972838 eni-03a5ba858714a7dbe 10.0.101.180 10.0.1.183 443 54394 6 18708 27483287 1734193997 1734194022 ACCEPT OK
